time
,EMG0,EMG1,EMG2,EMG3,EMG4,EMG5,EMG63493192475,43,73,56,56,99,38,73
3499992475,39,58,40,276,21,32,254
3500042475,38,53,38,293,21,32,210
3500092475,38,44,33,211,21,33,213
3500142475,42,57,37,274,20,38,400
3500192475,41,53,35,291,23,35,336
3500242475,43,51,34,239,22,37,495
3500292475,41,46,32,232,21,33,378
3500342475,40,45,32,197,21,34,387
3500392475,40,44,32,200,21,33,324
3500442475,39,41,31,120,23,35,281
3500492475,38,40,30,113,23,35,183
3500542475,39,39,29,74,33,33,138
3500592475,38,41,29,62,28,34,99
3500642475,38,43,29,60,23,31,81
3500692475,38,40,28,57,22,30,73
3500742475,39,40,29,68,21,31,76
3500792475,38,39,29,60,21,30,76
3500842475,38,37,29,54,21,30,70
3500892475,38,37,28,50,21,30,67
3500942475,38,37,28,48,21,30,66
3500992475,38,36,29,46,21,30,72
3501042475,38,44,47,46,21,29,73
3501092475,38,40,40,46,23,30,150
3501142475,43,51,46,49,21,30,107
3501192475,40,67,49,48,22,30,115
3501242475,48,89,55,64,100,44,103
3501292475,53,116,75,64,166,52,219
3501342475,48,72,62,65,230,62,261
3501392475,55,56,49,56,198,49,225
3501442475,49,74,49,52,107,41,210
3501492475,58,105,45,58,129,53,236
3501542475,45,59,36,82,110,46,231
3501592475,42,50,47,63,134,48,207
3501642475,40,44,35,81,114,36,186
3501692475,42,51,44,78,96,34,158
3501742475,45,58,81,59,107,57,136
3501792475,42,56,53,54,49,40,194
3501842475,42,46,57,50,30,51,248
3501892475,46,49,42,48,24,37,208
3501942475,43,52,50,46,22,34,142
3501992475,39,44,36,46,21,36,161
3502042475,40,42,32,46,20,32,143
3502092475,38,46,45,46,21,34,145
3502142475,38,40,33,52,21,37,143
3502192475,38,38,31,51,21,49,126
3502242475,38,37,30,52,21,41,126
3502292475,38,37,30,49,20,42,113
3502342475,38,36,30,50,21,35,113
3502392475,38,36,30,54,21,35,94
3502442475,38,37,31,53,22,39,128
3502492475,38,38,31,67,21,36,107
3502542475,39,42,31,54,23,36,96
3502592475,42,56,59,61,45,33,89
3502642475,42,64,55,76,165,34,90
3502692475,42,68,72,165,145,34,97
3502742475,43,59,48,117,203,43,80
3502792475,64,72,74,80,153,43,72
3502842475,59,64,50,84,164,44,69
3502892475,57,67,60,81,144,47,66
3502942475,59,73,58,60,179,58,65
3502992475,51,88,65,79,245,60,66
3503042475,61,96,69,63,202,48,70
3503092475,108,94,78,64,197,50,69
3503142475,93,83,81,55,107,37,69
3503192475,103,140,105,60,92,42,68
3503242475,76,113,92,58,56,34,63
3503292475,97,137,94,70,72,34,59
3503342475,73,121,69,56,103,39,55
3503392475,78,115,84,52,112,40,56
3503442475,60,120,73,48,105,36,54
3503492475,49,96,67,50,90,34,60
3503542475,57,118,83,48,45,33,58
3503592475,46,76,52,49,29,31,62
3503642475,54,128,73,47,24,32,68
3503692475,44,68,43,55,22,30,70
3503742475,40,46,33,69,21,31,94
3503792475,39,43,32,71,22,32,81
3503842475,38,38,30,74,22,32,83
3503892475,38,40,29,62,21,32,80
3503942475,38,37,29,58,21,30,86
3503992475,38,38,30,70,21,31,89
3504042475,38,37,29,60,20,32,77
3504092475,38,37,29,62,21,32,75
3504142475,38,36,29,52,21,31,71
3504192475,38,36,29,48,22,31,68
3504242475,38,36,29,49,21,31,66
3504292475,38,36,28,51,21,31,65
3504342475,37,36,28,50,21,30,66
3504392475,38,36,28,56,21,30,68
3504442475,38,36,28,50,21,30,66
3504492475,38,36,28,50,21,30,65
3504542475,38,36,28,49,21,31,66
3504592475,38,36,28,47,21,31,65
3504642475,38,36,29,53,21,31,65
3504692475,38,36,28,54,21,30,65
3504742475,38,36,29,50,20,31,68
3504792475,38,36,28,51,21,32,69
3504842475,38,36,28,54,21,32,67
3504892475,38,36,28,61,22,32,67
3504942475,38,36,28,56,21,32,66
3504992475,38,36,28,53,21,32,65
3505042475,38,36,28,49,21,30,65
3505092475,39,36,29,53,21,31,65
3505142475,38,36,29,52,22,31,65
3505192475,40,36,29,53,22,31,65
3505242475,40,36,29,55,21,31,65
3505292475,38,37,28,50,21,32,65
3505342475,38,35,28,53,20,30,66
3505392475,38,36,28,53,21,31,68
3505442475,38,47,58,53,37,33,65
3505492475,38,42,52,73,69,31,68
3505542475,38,40,37,69,203,34,80
3505592475,38,57,59,86,235,43,76
3505642475,38,43,38,63,210,47,93
3505692475,38,38,32,63,168,44,108
3505742475,37,39,30,59,159,41,128
3505792475,38,38,30,59,129,40,141
3505842475,38,37,29,56,107,41,142
3505892475,38,36,29,61,101,41,149
3505942475,38,36,29,52,109,48,129
3505992475,38,36,29,54,143,51,127
3506042475,38,36,29,54,141,50,129
3506092475,38,36,28,52,134,55,125
3506142475,38,36,28,53,153,67,112
3506192475,38,36,29,52,97,51,104
3506242475,38,36,28,51,173,54,99
3506292475,38,36,29,49,168,60,88
3506342475,38,36,28,56,150,50,80
3506392475,38,36,28,51,119,50,71
3506442475,38,36,28,50,196,51,66
3506492475,38,36,28,48,129,53,58
3506542475,38,36,28,56,175,62,60
3506592475,38,36,29,51,150,65,58
3506642475,38,36,28,51,146,62,62
3506692475,39,36,28,52,127,62,62
3506742475,38,36,28,48,119,60,61
3506792475,38,36,28,48,151,56,66
3506842475,38,36,28,47,138,60,69
3506892475,38,36,28,49,97,49,67
3506942475,38,36,28,49,134,57,77
3506992475,38,36,28,47,135,55,85
3507042475,38,36,29,53,170,73,117
3507092475,38,36,29,52,130,62,114
3507142475,38,36,29,66,196,89,117
3507192475,38,36,29,210,203,107,138
3507242475,39,36,28,107,143,60,137
3507292475,38,36,28,78,133,67,124
3507342475,38,36,28,82,104,48,102
3507392475,38,36,28,59,120,61,78
3507442475,38,36,28,55,94,52,69
3507492475,38,43,28,51,100,50,67
3507542475,38,39,28,49,102,54,67
3507592475,38,40,29,54,72,46,70
3507642475,38,38,29,49,42,38,80
3507692475,38,37,29,49,45,40,72
3507742475,38,37,29,49,38,39,68
3507792475,38,38,29,47,32,37,64
3507842475,39,37,29,47,87,49,66
3507892475,38,37,29,47,49,40,65
3507942475,38,37,29,48,37,35,64
3507992475,38,36,29,49,29,34,66
3508042475,37,37,29,48,25,33,63
3508092475,38,37,29,48,41,36,68
3508142475,38,37,29,49,28,33,62
3508192475,38,36,29,48,28,33,61
3508242475,38,36,29,52,23,31,62
3508292475,38,36,29,49,22,32,63
3508342475,39,37,29,50,21,31,64
3508392475,38,36,28,57,22,31,68
3508442475,38,37,29,67,51,32,72
3508492475,38,36,28,58,52,34,68
3508542475,38,36,28,58,54,32,72
3508592475,38,36,28,60,48,36,82
3508642475,38,35,29,53,61,33,78
3508692475,38,36,28,52,63,34,71
3508742475,38,36,28,53,54,33,81
3508792475,38,36,28,69,91,36,75
3508842475,38,38,28,56,64,36,69
3508892475,38,38,28,53,44,34,72
3508942475,38,37,28,50,58,33,70
3508992475,38,37,28,52,59,35,68
3509042475,38,37,28,48,33,32,66
3509092475,38,37,28,46,25,32,66
3509142475,38,36,28,46,70,31,65
3509192475,38,36,28,57,81,33,65
3509242475,38,36,28,57,100,32,66
3509292475,38,36,29,51,114,36,66
3509342475,38,36,28,48,143,42,66
3509392475,38,36,29,48,172,43,66
3509442475,38,36,28,47,117,39,66
3509492475,38,39,28,46,177,54,66
3509542475,38,38,28,47,168,45,66
3509592475,41,41,30,49,182,54,66
3509642475,39,38,29,47,171,57,66
3509692475,39,37,29,62,200,59,81
3509742475,40,36,28,68,151,45,73
3509792475,52,44,67,89,79,40,76
3509842475,49,69,76,100,170,63,70
3509892475,61,101,80,82,221,87,67
3509942475,91,174,140,92,269,134,64
3509992475,89,208,280,74,273,208,65
3510042475,102,143,186,67,239,149,74
3510092475,84,137,138,81,261,160,155
3510142475,53,72,67,81,207,109,125
3510192475,52,87,79,63,210,106,100
3510242475,64,94,72,61,210,141,101
3510292475,70,89,127,63,316,153,84
3510342475,53,71,81,52,312,150,74
3510392475,49,146,123,63,128,89,98
3510442475,52,108,198,59,205,133,146
3510492475,47,75,153,53,151,105,129
3510542475,58,108,147,53,136,78,154
3510592475,45,60,66,49,91,58,121
3510642475,41,50,60,48,72,53,131
3510692475,44,41,47,47,42,40,114
3510742475,40,39,36,51,36,50,94
3510792475,38,38,31,52,26,39,92
3510842475,38,37,30,48,34,37,121
3510892475,38,39,31,50,31,43,139
3510942475,39,38,30,47,27,42,139
3510992475,38,37,30,46,23,35,122
3511042475,38,37,29,46,22,39,133
3511092475,38,38,30,47,21,36,148
3511142475,38,38,29,47,21,37,117
3511192475,38,36,29,50,21,36,86
3511242475,40,36,31,51,22,34,73
3511292475,39,36,29,50,22,38,69
3511342475,38,37,29,48,22,39,67
3511392475,38,37,29,58,21,39,69
3511442475,38,37,29,64,21,37,73
3511492475,38,47,44,64,39,39,79
3511542475,51,58,46,84,125,48,74
3511592475,43,68,56,82,245,49,88
3511642475,42,66,58,85,225,55,89
3511692475,39,51,38,87,181,48,87
3511742475,38,42,35,152,189,75,161
3511792475,39,39,39,220,174,68,236
3511842475,38,44,49,213,147,65,369
3511892475,38,41,36,132,109,53,298
3511942475,38,38,31,146,83,45,207
3511992475,38,40,38,100,71,48,187
3512042475,38,40,33,84,63,39,168
3512092475,38,40,32,93,69,37,193
3512142475,38,41,30,108,60,35,159
3512192475,38,38,29,105,57,33,120
3512242475,38,39,29,235,36,31,86
3512292475,39,50,35,184,27,35,78
3512342475,38,42,33,94,23,40,71
3512392475,38,39,30,63,22,37,65
3512442475,38,43,30,54,21,33,62
3512492475,38,41,29,49,21,31,66
3512542475,38,39,29,48,21,34,92
3512592475,38,38,29,49,21,33,95
3512642475,38,37,29,54,21,31,80
3512692475,38,36,28,49,21,30,74
3512742475,38,36,28,47,23,30,76
3512792475,38,38,51,47,30,30,76
3512842475,41,53,44,46,141,34,134
3512892475,44,67,65,49,125,38,112
3512942475,46,83,76,62,56,33,86
3512992475,62,113,99,67,78,44,75
3513042475,86,177,141,68,209,62,80
3513092475,82,148,120,61,242,65,98
3513142475,94,134,160,80,125,45,84
3513192475,70,109,106,64,172,56,73
3513242475,49,60,53,127,168,61,94
3513292475,51,59,42,102,193,56,151
3513342475,47,74,90,74,124,42,197
3513392475,41,52,51,256,117,35,196
3513442475,40,48,41,127,63,32,166
3513492475,40,57,43,98,55,31,167
3513542475,55,82,99,129,34,30,157
3513592475,85,100,197,281,42,31,148
3513642475,53,57,82,551,29,30,190
3513692475,43,47,46,226,24,33,202
3513742475,40,49,35,128,28,37,163
3513792475,39,45,34,76,26,35,144
3513842475,38,45,32,64,25,37,108
3513892475,38,40,31,88,30,34,99
3513942475,39,38,30,71,26,32,97
3513992475,38,37,29,59,28,36,108
3514042475,38,37,28,52,23,34,111
3514092475,38,37,28,48,31,33,93
3514142475,42,39,43,53,29,34,105
3514192475,40,42,41,54,25,36,179
3514242475,42,64,73,87,49,33,146
3514292475,44,88,74,84,179,37,103
3514342475,43,81,59,126,360,43,94
3514392475,69,93,77,174,295,53,74
3514442475,66,94,77,196,211,45,125
3514492475,69,103,110,176,87,36,186
3514542475,49,60,56,104,43,32,164
3514592475,41,44,37,65,28,32,116
3514642475,39,39,32,52,23,33,83
3514692475,38,38,32,56,21,32,74
3514742475,39,38,31,51,26,31,77
3514792475,43,38,33,48,23,32,94
3514842475,50,38,41,48,23,33,90
3514892475,52,38,37,46,27,33,86
3514942475,48,37,35,46,23,31,85
3514992475,66,51,62,46,26,32,89
3515042475,56,72,58,45,26,31,88
3515092475,54,107,61,46,26,30,86
3515142475,58,123,58,46,29,31,89
3515192475,50,71,48,48,23,30,87
3515242475,42,48,36,50,22,30,120
3515292475,40,64,46,48,22,39,144
3515342475,40,92,62,53,92,49,192
3515392475,41,102,98,57,292,85,302
3515442475,54,111,115,61,325,82,335
3515492475,58,124,82,53,324,66,294
3515542475,55,89,55,52,316,87,238
3515592475,43,54,42,94,194,72,264
3515642475,41,43,35,116,186,59,252
3515692475,38,38,31,137,116,39,260
3515742475,38,37,33,201,150,49,284
3515792475,38,36,32,316,71,37,315
3515842475,38,37,30,416,42,33,319
3515892475,38,36,57,268,30,32,304
3515942475,38,37,38,133,24,39,263
3515992475,38,38,46,75,22,33,201
3516042475,49,54,48,56,25,37,128
3516092475,45,45,58,52,25,40,135
3516142475,41,40,39,53,30,37,135
3516192475,39,37,32,68,24,32,127
3516242475,38,36,29,74,22,31,118
3516292475,38,36,40,88,22,30,116
3516342475,38,44,59,69,97,32,235
3516392475,42,86,71,68,99,33,165
3516442475,174,92,106,61,50,31,113
3516492475,179,153,140,85,197,55,139
3516542475,115,121,139,77,183,48,138
3516592475,73,72,82,179,128,39,110
3516642475,51,52,50,124,77,35,125
3516692475,45,65,57,96,39,33,167
3516742475,40,46,38,73,26,31,181
3516792475,39,39,34,105,23,30,254
3516842475,38,37,32,108,46,30,286
3516892475,38,37,30,168,47,32,337
3516942475,38,37,29,431,36,31,375
3516992475,38,37,29,233,27,30,377
3517042475,38,37,32,118,22,38,325
3517092475,46,41,50,78,23,35,216
3517142475,56,54,54,57,23,42,177
3517192475,66,42,68,53,22,37,173
3517242475,47,39,41,52,22,34,168
3517292475,41,37,32,52,22,32,166
3517342475,39,37,38,49,21,30,160
3517392475,38,48,60,49,63,31,197
3517442475,39,76,61,55,91,32,225
3517492475,51,120,95,65,48,33,168
3517542475,245,117,100,84,104,54,152
3517592475,202,213,163,92,202,56,119
3517642475,133,140,155,175,100,45,142
3517692475,83,76,110,128,48,37,105
3517742475,53,49,54,86,30,32,87
3517792475,43,41,36,66,23,30,76
3517842475,40,38,32,78,22,30,70
3517892475,39,37,32,84,41,31,89
3517942475,39,37,30,136,29,31,197
3517992475,38,37,29,219,24,32,254
3518042475,38,39,40,136,22,34,283
3518092475,39,40,82,75,22,36,210
3518142475,42,54,59,57,22,35,146
3518192475,86,53,61,51,22,41,150
3518242475,54,44,39,54,21,34,112
3518292475,43,38,32,51,21,32,104
3518342475,40,37,37,48,61,30,96
3518392475,38,49,63,47,82,31,168
3518442475,41,62,79,57,46,31,200
3518492475,48,128,125,77,74,32,139
3518542475,236,157,142,92,213,54,114
3518592475,214,167,143,113,304,82,88
3518642475,116,173,173,114,141,53,149
3518692475,67,84,92,99,61,38,117
3518742475,48,53,48,74,34,33,87
3518792475,42,42,39,81,25,30,72
3518842475,41,48,61,95,22,29,68
3518892475,39,41,44,120,28,29,70
3518942475,38,39,71,161,25,30,110
3518992475,40,38,50,116,23,30,196
3519042475,39,37,39,113,22,36,241
3519092475,40,39,92,75,21,37,190
3519142475,45,55,79,58,22,36,125
3519192475,52,49,62,51,22,33,130
3519242475,44,43,55,50,23,35,123
3519292475,40,38,38,49,22,32,104
3519342475,38,37,31,47,21,30,79
3519392475,38,45,52,47,21,30,109
3519442475,39,55,72,52,20,31,195
3519492475,44,86,102,65,25,31,145
3519542475,310,160,180,78,99,37,110
3519592475,256,196,156,137,176,43,88
3519642475,145,165,220,162,166,51,137
3519692475,82,92,130,124,68,40,127
3519742475,55,59,64,81,39,33,94
3519792475,44,44,40,70,27,30,81
3519842475,40,38,33,82,23,30,71
3519892475,39,37,33,72,22,30,64
3519942475,38,36,52,120,23,30,123
3519992475,38,36,36,174,24,30,180
3520042475,38,38,72,148,22,30,238
3520092475,39,38,53,89,21,36,229
3520142475,38,42,82,60,21,33,150
3520192475,78,51,49,54,21,36,132
3520242475,58,43,43,49,25,35,138
3520292475,44,39,33,51,23,34,120
3520342475,40,37,30,52,21,30,100
3520392475,38,36,29,50,21,30,80
3520442475,38,42,40,50,34,30,109
3520492475,44,72,67,93,40,30,177
3520542475,51,138,89,75,51,31,136
3520592475,243,289,147,95,206,48,105
3520642475,216,271,175,78,232,58,84
3520692475,132,195,237,83,137,41,159
3520742475,108,121,136,103,136,42,131
3520792475,62,67,71,93,89,37,96
3520842475,46,47,42,75,56,33,80
3520892475,41,40,33,74,42,31,72
3520942475,39,37,33,66,32,31,68
3520992475,38,36,33,92,78,35,73
3521042475,39,36,30,192,42,34,100
3521092475,38,36,28,330,53,34,146
3521142475,38,37,28,155,32,33,181
3521192475,38,37,39,89,24,35,160
3521242475,39,55,61,60,23,34,119
3521292475,64,52,54,52,24,40,137
3521342475,54,44,45,49,22,37,132
3521392475,44,39,35,52,21,35,104
3521442475,40,37,31,50,20,32,83
3521492475,39,37,29,48,20,30,75
3521542475,38,40,42,47,22,30,168
3521592475,44,72,81,55,46,30,186
3521642475,50,125,100,80,74,30,138
3521692475,205,141,137,189,164,50,147
3521742475,178,119,121,261,317,59,238
3521792475,98,117,155,238,141,42,339
3521842475,59,69,70,175,139,40,273
3521892475,45,49,42,128,77,35,265
3521942475,40,43,37,110,69,34,232
3521992475,39,40,34,114,60,37,167
3522042475,39,37,31,158,66,35,145
3522092475,38,37,30,267,52,34,139
3522142475,38,36,29,181,33,31,132
3522192475,38,36,28,169,25,32,122
3522242475,38,36,29,97,22,33,96
3522292475,39,38,35,65,21,32,81
3522342475,42,49,32,53,21,37,119
3522392475,40,41,30,51,24,33,142
3522442475,38,38,30,64,22,33,159
3522492475,38,38,29,53,21,33,137
3522542475,38,37,29,50,21,31,135
3522592475,38,37,29,48,21,30,140
3522642475,38,37,29,49,21,31,125
3522692475,38,38,29,53,38,30,155
3522742475,38,38,46,58,131,31,127
3522792475,40,71,54,57,64,30,138
3522842475,50,90,61,58,36,34,107
3522892475,58,106,97,80,120,47,87
3522942475,57,154,129,132,243,48,76
3522992475,50,111,83,293,186,42,100
3523042475,48,78,68,135,77,36,201
3523092475,41,50,44,83,50,32,154
3523142475,39,41,35,75,39,31,167
3523192475,38,38,31,94,50,33,147
3523242475,38,37,32,113,101,33,126
3523292475,38,37,32,397,81,36,139
3523342475,38,37,30,363,45,32,191
3523392475,38,36,29,154,31,36,223
3523442475,38,36,30,90,25,36,186
3523492475,89,44,72,61,22,34,122
3523542475,104,53,50,53,23,36,116
3523592475,62,42,46,55,22,36,143
3523642475,47,38,34,50,24,33,154
3523692475,41,36,30,49,22,31,117
3523742475,39,37,37,47,24,31,121
3523792475,39,49,41,47,22,31,247
3523842475,39,67,72,56,23,33,187
3523892475,177,107,86,72,118,53,128
3523942475,171,113,122,96,219,109,192
3523992475,170,132,170,212,140,69,282
3524042475,147,101,144,146,116,49,269
3524092475,88,75,70,116,122,60,306
3524142475,55,50,42,82,119,44,233
3524192475,44,42,33,70,90,40,146
3524242475,40,40,34,154,117,40,116
3524292475,39,41,32,278,86,35,125
3524342475,38,41,31,324,61,32,168
3524392475,38,38,29,190,33,33,181
3524442475,43,50,59,99,26,33,133
3524492475,103,55,94,72,24,37,98
3524542475,64,48,54,59,27,34,114
3524592475,46,41,38,55,26,34,121
3524642475,41,38,31,51,23,33,161
3524692475,39,50,57,53,27,33,208
3524742475,39,77,74,132,89,32,153
3524792475,44,107,114,146,249,35,129
3524842475,81,132,101,125,372,43,138
3524892475,91,108,111,148,303,49,110
3524942475,76,84,83,97,189,44,134
3524992475,68,145,120,117,208,45,115
3525042475,64,138,95,80,130,42,88
3525092475,53,88,53,70,107,34,74
3525142475,47,74,44,65,151,37,79
3525192475,45,91,71,60,165,42,74
3525242475,82,132,84,54,100,38,72
3525292475,59,122,61,49,47,34,73
3525342475,45,69,40,47,29,31,97
3525392475,41,48,32,46,24,33,115
3525442475,39,43,43,75,21,31,299
3525492475,38,38,35,69,21,33,240
3525542475,45,49,40,56,21,31,148
3525592475,58,83,76,56,21,30,105
3525642475,56,138,100,55,21,30,84
3525692475,62,129,91,53,22,30,74
3525742475,64,126,75,50,21,30,69
3525792475,55,117,75,47,21,30,66
3525842475,50,90,62,46,21,29,64
3525892475,57,107,55,46,21,34,67
3525942475,44,61,37,46,21,32,65
3525992475,40,44,32,51,21,30,65
3526042475,39,39,30,52,22,30,65
3526092475,38,37,29,51,21,30,65
3526142475,38,37,29,49,21,30,66
3526192475,38,36,29,48,21,30,65
3526242475,38,38,28,47,21,30,67
3526292475,38,36,28,46,21,30,66
3526342475,38,40,29,57,21,30,67
3526392475,39,42,51,83,73,30,106
3526442475,41,62,54,79,178,42,96
3526492475,104,142,99,75,162,40,78
3526542475,66,98,88,64,172,44,71
3526592475,55,87,65,69,130,43,84
3526642475,61,78,55,64,136,41,76
3526692475,46,50,38,80,103,39,101
3526742475,42,59,48,85,95,39,87
3526792475,48,69,56,200,126,41,83
3526842475,57,90,69,280,71,34,82
3526892475,47,58,47,525,64,32,87
3526942475,52,59,62,277,60,33,83
3526992475,87,131,97,270,75,35,81
3527042475,57,69,54,141,61,34,72
3527092475,52,69,56,91,47,31,69
3527142475,65,102,68,62,30,31,67
3527192475,60,115,80,54,25,30,65
3527242475,49,70,54,52,22,30,65
3527292475,50,81,58,50,21,30,65
3527342475,53,85,79,48,21,29,65
3527392475,44,58,46,48,21,30,65
3527442475,40,50,42,47,21,30,65
3527492475,39,59,37,46,21,30,65
3527542475,38,44,31,46,21,30,65
3527592475,38,39,30,46,21,30,65
3527642475,38,37,30,46,21,30,66
3527692475,38,36,29,50,21,32,66
3527742475,38,36,29,49,21,31,66
3527792475,38,37,28,48,21,31,65
3527842475,38,36,29,47,23,30,66
3527892475,45,36,30,46,22,30,65
3527942475,41,36,29,46,21,30,65
3527992475,40,36,28,49,21,30,66
3528042475,39,36,29,47,22,30,66
3528092475,39,36,29,46,23,30,66
3528142475,41,36,30,46,22,30,65
3528192475,105,37,42,46,24,30,65
3528242475,93,36,39,46,22,30,65
3528292475,87,50,94,46,21,31,65
3528342475,76,112,123,45,21,30,65
3528392475,52,82,72,46,29,29,65
3528442475,43,51,59,49,26,33,80
3528492475,46,88,41,48,53,50,106
3528542475,42,74,69,59,138,56,136
3528592475,44,94,53,68,170,116,152
3528642475,65,105,65,72,274,109,125
3528692475,80,106,65,62,192,69,108
3528742475,75,86,68,72,189,73,113
3528792475,58,85,60,62,220,102,119
3528842475,60,131,106,57,146,66,102
3528892475,84,153,173,64,161,56,97
3528942475,87,143,196,81,148,72,118
3528992475,86,106,133,63,187,60,112
3529042475,84,84,138,82,152,105,100
3529092475,120,140,222,80,176,105,90
3529142475,73,96,161,70,195,137,80
3529192475,124,133,184,88,104,85,73
3529242475,263,228,254,82,176,129,84
3529292475,121,136,117,79,134,98,73
3529342475,129,193,196,62,93,148,74
3529392475,148,157,313,59,113,107,85
3529442475,114,149,174,53,65,128,74
3529492475,116,161,277,77,70,115,72
3529542475,101,126,163,105,74,130,176
3529592475,218,302,244,114,92,88,140
3529642475,151,181,278,112,49,86,101
3529692475,218,265,448,73,55,114,84
3529742475,292,283,405,64,51,79,75
