19798576,-0.01,-0.00,-0.00,-0.31,0.43,9.82,-0.01,0.00,0.00,-0.08,0.74,10.05,-0.01,-0.00,-0.00,-0.25,0.42,10.05,-0.01,-0.00,0.00,0.12,0.35,9.88,-0.01,0.01,0.00,1.93,0.37,9.60,0.0000,0.0000,0.00
19812290,-0.01,-0.00,-0.00,-0.29,0.42,9.60,-0.01,-0.00,-0.00,-0.05,0.68,9.65,-0.01,0.00,0.00,-0.24,0.38,9.78,-0.01,0.00,-0.00,0.11,0.22,9.97,-0.01,-0.00,0.00,2.02,0.16,9.76,0.0000,0.0000,0.00
19822290,0.01,-0.00,-0.00,-0.29,0.43,9.92,0.01,0.00,-0.00,-0.07,0.74,9.84,0.01,-0.00,-0.00,-0.29,0.50,9.77,0.01,-0.00,0.00,0.07,0.35,9.85,0.01,-0.01,-0.00,1.94,0.32,9.71,0.0000,0.0000,0.00
19832290,0.02,-0.00,-0.00,-0.25,0.50,9.93,0.02,0.00,-0.00,-0.03,0.73,9.87,0.02,0.00,0.00,-0.16,0.45,9.82,0.02,0.00,-0.00,0.14,0.28,9.96,0.02,-0.00,-0.00,2.02,0.23,9.61,0.0000,0.0000,0.00
19842290,0.02,-0.00,-0.00,-0.28,0.52,9.97,0.02,0.00,-0.00,-0.01,0.78,9.90,0.02,0.00,-0.00,-0.18,0.53,9.87,0.02,0.00,-0.00,0.13,0.37,9.95,0.02,0.01,-0.01,2.00,0.39,9.80,0.0000,0.0000,0.00
19852290,-0.00,-0.00,0.00,-0.29,0.52,9.92,-0.00,-0.00,0.00,-0.06,0.80,9.93,0.00,-0.00,0.00,-0.24,0.53,10.02,0.00,-0.00,0.00,0.13,0.36,10.09,0.00,-0.00,-0.00,2.02,0.35,9.95,0.0000,0.0000,0.00
19862290,-0.01,0.00,0.00,-0.26,0.52,9.93,-0.01,0.00,-0.00,-0.05,0.75,9.98,-0.02,-0.00,-0.00,-0.23,0.49,9.99,-0.01,-0.00,0.00,0.16,0.35,9.94,-0.02,-0.01,0.00,1.98,0.35,9.67,0.0000,0.0000,0.00
19872290,-0.01,-0.00,-0.00,-0.28,0.48,9.85,-0.01,0.00,-0.00,-0.05,0.76,9.84,-0.01,0.00,0.00,-0.16,0.46,9.85,-0.01,0.00,0.00,0.13,0.31,9.88,-0.01,0.00,0.00,1.95,0.26,9.54,0.0000,0.0000,0.00
19882290,0.00,0.00,-0.00,-0.25,0.51,9.81,0.01,-0.00,0.00,-0.06,0.78,9.78,0.00,0.00,0.00,-0.23,0.47,9.82,0.01,0.00,0.00,0.12,0.37,9.93,0.00,0.00,-0.00,1.95,0.33,9.81,0.0000,0.0000,0.00
19892290,0.01,-0.00,0.00,-0.29,0.51,9.84,0.01,-0.00,-0.00,-0.06,0.77,9.83,0.01,0.00,0.00,-0.18,0.45,9.83,0.01,-0.00,0.00,0.15,0.38,9.93,0.01,-0.00,-0.00,1.98,0.28,9.75,0.0000,0.0000,0.00
19902290,0.00,0.00,-0.00,-0.25,0.52,10.02,0.01,-0.00,-0.00,-0.05,0.80,9.96,0.00,0.00,0.00,-0.20,0.48,9.90,0.01,-0.00,0.00,0.15,0.35,9.95,0.00,0.00,-0.00,1.98,0.35,9.66,0.0000,0.0000,0.00
19912290,-0.00,-0.00,0.00,-0.26,0.52,9.93,-0.01,0.00,0.00,-0.03,0.80,9.95,-0.01,0.00,0.00,-0.23,0.52,9.93,-0.01,0.00,-0.00,0.15,0.35,9.97,-0.00,0.01,-0.00,2.01,0.33,9.79,0.0000,0.0000,0.00
19922290,-0.01,0.00,0.00,-0.28,0.51,9.80,-0.01,-0.00,0.00,-0.05,0.73,9.84,-0.01,0.00,-0.00,-0.20,0.46,9.82,-0.01,-0.00,-0.00,0.13,0.35,9.94,-0.01,-0.00,0.00,1.99,0.30,9.83,0.0000,0.0000,0.00
19932290,-0.01,-0.00,-0.00,-0.29,0.51,9.83,-0.01,0.00,-0.00,-0.05,0.79,9.82,-0.01,-0.00,0.00,-0.20,0.47,9.84,-0.01,-0.00,-0.00,0.13,0.34,9.91,-0.01,-0.00,0.00,1.94,0.29,9.61,0.0000,0.0000,0.00
19942290,0.00,-0.00,0.00,-0.27,0.49,9.88,0.00,-0.00,-0.00,-0.05,0.74,9.91,0.00,0.00,-0.00,-0.21,0.46,9.90,0.00,0.00,-0.00,0.14,0.31,9.89,0.00,0.00,-0.00,1.98,0.28,9.63,0.0000,0.0000,0.00
19952290,0.01,0.00,-0.00,-0.26,0.48,9.85,0.00,0.00,0.00,-0.03,0.80,9.83,0.01,0.00,-0.00,-0.18,0.49,9.84,0.01,0.00,0.00,0.12,0.35,9.93,0.01,0.00,-0.00,2.01,0.32,9.75,0.0000,0.0000,0.00
19962290,0.00,0.00,-0.00,-0.25,0.50,9.86,-0.00,-0.00,-0.00,-0.05,0.77,9.85,0.00,-0.00,-0.00,-0.17,0.52,9.87,0.00,-0.00,-0.00,0.14,0.36,10.00,-0.00,-0.00,-0.00,1.97,0.29,9.75,0.0000,0.0000,0.00
19972290,-0.01,-0.00,-0.00,-0.26,0.54,9.94,-0.00,-0.00,0.00,-0.03,0.77,9.96,-0.00,-0.00,-0.00,-0.22,0.49,9.94,-0.01,-0.00,0.00,0.14,0.34,9.92,-0.00,-0.00,0.00,1.96,0.30,9.65,0.0000,0.0000,0.00
19982290,-0.01,-0.00,-0.00,-0.30,0.52,9.90,-0.00,-0.00,0.00,-0.05,0.76,9.86,-0.00,0.00,0.00,-0.21,0.50,9.89,-0.01,0.00,0.00,0.09,0.35,9.94,-0.01,0.00,0.00,1.99,0.27,9.67,0.0000,0.0000,0.00
19992290,-0.00,-0.00,-0.00,-0.27,0.49,9.82,0.00,0.00,0.00,-0.06,0.77,9.78,0.00,0.00,0.00,-0.22,0.45,9.83,-0.00,0.00,0.00,0.15,0.32,9.91,-0.00,0.00,-0.00,2.01,0.33,9.82,0.0000,0.0000,0.00
20002290,0.00,0.00,0.00,-0.27,0.47,9.84,0.00,-0.00,0.00,-0.04,0.75,9.83,0.00,-0.00,0.00,-0.21,0.46,9.83,0.00,-0.00,0.00,0.15,0.36,9.89,0.00,-0.00,-0.00,2.02,0.27,9.72,0.0000,0.0000,0.00
20012290,0.00,-0.00,-0.00,-0.23,0.49,9.96,0.00,0.00,-0.00,-0.05,0.76,9.91,0.00,-0.00,-0.00,-0.21,0.50,9.91,0.00,-0.00,-0.00,0.15,0.36,9.92,0.00,-0.00,-0.00,1.98,0.32,9.65,0.0000,0.0000,0.00
20022290,-0.00,-0.00,-0.00,-0.28,0.49,9.90,0.00,0.00,-0.00,-0.06,0.79,9.87,0.00,-0.00,-0.00,-0.19,0.49,9.88,0.00,0.00,-0.00,0.10,0.37,9.92,0.00,0.01,0.00,1.99,0.28,9.74,0.0000,0.0000,0.00
20032290,-0.01,0.00,0.00,-0.30,0.53,9.85,-0.01,0.00,0.00,-0.05,0.78,9.87,-0.01,0.00,0.00,-0.20,0.49,9.80,-0.01,-0.00,0.00,0.14,0.38,9.94,-0.01,-0.00,0.00,2.01,0.30,9.81,0.0000,0.0000,0.00
20042290,-0.01,0.00,-0.00,-0.24,0.51,9.86,-0.01,0.00,-0.00,-0.04,0.78,9.86,-0.01,-0.00,-0.00,-0.21,0.50,9.88,-0.01,-0.00,-0.00,0.10,0.35,9.92,-0.01,-0.00,0.00,1.99,0.30,9.66,0.0000,0.0000,0.00
